key,found,label,first_level,parents
95346009,1,Mucocutaneous ulcer,Clinical finding,"276327007,362965005,429040005"
167239007,1,Urine color abnormal,Clinical finding,365430005
284188001,1,Burn of respiratory tract,Clinical finding,"125666000,127275008"
235036003,1,Tongue biting,Clinical finding,"235035004,69244009"
128540005,1,Hearing disorder,Clinical finding,"118230007,362966006"
61169001,1,Obstruction of larynx,Clinical finding,"60600009,68372009"
126705004,1,Neoplasm of bronchus,Clinical finding,"254618003,255058005,301827008,41427001"
7921007,1,Congenital deformity of clavicle,Clinical finding,"271084006,276655000,298747001,92906004"
69361009,1,Kleptomania,Clinical finding,66347000
249585009,1,Bladder finding,Clinical finding,"106100005,700006000"
118939000,1,Disorder of neck,Clinical finding,"298378000,64572001"
407494008,1,Disease due to Paramyxovirinae,Clinical finding,105631009
270491006,1,Eustachian tube salpingitis,Clinical finding,"65363002,69494008"
235888006,1,Cholestasis of pregnancy,Clinical finding,"105997008,15230009,33688009"
403824007,1,Muir-Torré syndrome,Clinical finding,126491004
289136006,1,Finding of eating pattern,Clinical finding,"225525008,365949003"
254533000,1,"Tumor of esophagus, stomach and duodenum",Clinical finding,"119291004,126768004"
94789003,1,Neoplasm of uncertain behavior of cerebrum,Clinical finding,"126953009,189487001"
21061004,1,Babesiosis,Clinical finding,105652001
37445006,1,Cinchonism,Clinical finding,123910004
86597007,1,Illogical thinking,Clinical finding,"41591006,83507006"
238149007,1,Systemic inflammatory response syndrome,Clinical finding,"128139000,56019007"
90693008,1,Congenital asymmetry of jaw,Clinical finding,"196393007,32003007,95473006"
363290007,1,Reproductive system hereditary disorder,Clinical finding,"362968007,363137000"
37871000,1,Acute hepatitis,Clinical finding,"127321000,128241005,128482007"
402415001,1,Schnitzler syndrome,Clinical finding,51611005
398319002,1,Abscess of fallopian tube,Clinical finding,"111367007,443769009,445039006,47493003,92451000119103"
29679002,1,Carrier of disorder,Clinical finding,105724001
234479004,1,Acquired platelet disorder,Clinical finding,22716005
246767003,1,Abnormal saccadic eye movement,Clinical finding,307683004
418799008,1,Finding reported by subject or history provider,Clinical finding,404684003
72900001,1,Familial multiple polyposis syndrome,Clinical finding,"254589009,363080007,399505005,699346009"
298180004,1,Finding of range of joint movement,Clinical finding,298179002
60612008,1,Abnormal bowel sounds,Clinical finding,300429005
58777003,1,Infection by Cryptosporidium,Clinical finding,105654000
300441003,1,Finding of appearance of kidney,Clinical finding,249578005
239001006,1,Genodermatosis,Clinical finding,199879009
767811005,1,Lesion of face,Clinical finding,301310005
91971005,1,Benign neoplasm of anal canal,Clinical finding,"126850006,91978004"
370499007,1,Hydrometra,Clinical finding,"22043005,289662001"
247619007,1,Thought finding,Clinical finding,373930000
4120002,1,Bronchiolitis,Clinical finding,"205237003,68917000"
49176002,1,Arteriosclerotic gangrene,Clinical finding,"372070002,72092001,7930004"
127000009,1,Neoplasm of uveal tract,Clinical finding,"371486001,95678007"
63725005,1,Corneal lesion,Clinical finding,"11131000119108,15250008,301905003"
92397006,1,Benign neoplasm of soft tissues of perineum,Clinical finding,"126615001,92400002"
870637009,1,Cervical artery dissection,Clinical finding,713035000
20930002,1,Anosognosia,Clinical finding,"281111003,42341009"
197058003,1,Volvulus of small intestine,Clinical finding,"281255004,9707006"
422338006,1,Degenerative disorder of macula,Clinical finding,"312999006,95695004"
6807001,1,Central pontine myelinolysis,Clinical finding,"52522001,6118003,95640005"
13164000,1,Reduced visual acuity,Clinical finding,260246004
123756000,1,Menopausal syndrome,Clinical finding,266607004
125591009,1,Injury of pharynx,Clinical finding,"125589001,282007005,75860007"
234348004,1,Anemia of renal disease,Clinical finding,"271737000,90708001"
246636008,1,Hazy vision,Clinical finding,63102001
199745000,1,Complication occurring during labor and delivery,Clinical finding,198609003
134209002,1,Prolactinoma,Clinical finding,"254956000,448148000"
93249003,1,Congenital hypoplasia of cerebrum,Clinical finding,"702628006,78693004"
277569004,1,Large granular lymphocytic leukemia,Clinical finding,92814006
85057007,1,Liver cyst,Clinical finding,"235856003,300332007,446064000"
25878000,1,Aneurysm of hepatic artery,Clinical finding,35239001
300310003,1,Finding of colon,Clinical finding,118436003
402710005,1,Dermatosis of lower limb due to disorder of leg veins,Clinical finding,400202001
427286007,1,Obstruction of lower respiratory tract,Clinical finding,"128272009,301226008,79688008"
196075003,1,Pleurisy,Clinical finding,"363169009,373405005,88075009"
366272000,1,Urethral closure mechanism - finding,Clinical finding,366271007
724459009,1,Adhesion of pelvic peritoneum,Clinical finding,"118942006,70190001,768757004"
399040002,1,Congenital central hypoventilation,Clinical finding,"15241006,24825006,66091009"
46784006,1,Crystalluria,Clinical finding,365688004
165568006,1,Prothrombin time abnormal,Clinical finding,415184000
243818000,1,IUCD status,Clinical finding,243816001
26730002,1,Persistent thyroglossal duct,Clinical finding,"276752006,303138003"
235626005,1,Rupture of esophagus,Clinical finding,"300286002,320934008"
414015000,1,Disease due to Orthopoxvirus,Clinical finding,105630005
233791001,1,Bronchial fistula,Clinical finding,"301827008,41427001,428794004"
274751001,1,Mass of head and/or neck,Clinical finding,"118254002,300862005"
127295002,1,Traumatic brain injury,Clinical finding,"127294003,417746004"
363028003,1,Congenital anomaly of cardiovascular structure of trunk,Clinical finding,"78626001,9904008"
49897003,1,Superficial injury with infection,Clinical finding,"125587004,40733004"
78569004,1,Posterior inferior cerebellar artery syndrome,Clinical finding,"195212005,95460007"
787177005,1,Inflammatory disorder of visual pathway,Clinical finding,"39367000,54767005"
398057008,1,Tension-type headache,Clinical finding,230461009
363454002,1,Malignant tumor of scrotum,Clinical finding,"126905005,363515000"
3006004,1,Disturbance of consciousness,Clinical finding,365931003
193683001,1,Color blindness,Clinical finding,"29555009,63102001"
42131003,1,Abnormal menstrual cycle,Clinical finding,248968007
81256000,1,Anomaly of tooth position,Clinical finding,234947003
95379009,1,Injection site irritation,Clinical finding,95376002
879976004,1,Lesion of bone,Clinical finding,118953000
449896008,1,Entrapment of blood vessel,Clinical finding,"239953001,27550009"
398909004,1,Rosacea,Clinical finding,3441005
165437005,1,MCH - normal,Clinical finding,365611000
366141005,1,Route of breathing - finding,Clinical finding,301282008
16146001,1,Viral bronchitis,Clinical finding,"233795005,312134000,32398004"
302866003,1,Hypoglycemia,Clinical finding,"237630007,362969004"
128999004,1,Inflammatory disorder of digestive tract,Clinical finding,"373407002,84410009"
247783009,1,Inflated self-opinion,Clinical finding,247782004
1148903009,1,Secondary glomerular disease,Clinical finding,197679002
233660001,1,Mucociliary clearance defect,Clinical finding,"118228005,50043002"
422076005,1,IgE-mediated allergic disorder,Clinical finding,"427439005,781474001"
102588006,1,Chest wall pain,Clinical finding,29857009
270524007,1,Mechanical complication of intrauterine contraceptive device,Clinical finding,"111743001,271973001,473041004"
371089000,1,Serotonin syndrome,Clinical finding,62014003
86204009,1,Immotile cilia syndrome,Clinical finding,"105989001,233661002,363070008,85995004"
254140006,1,Disorganized development of cartilaginous and fibrous components of the skeleton,Clinical finding,"105986008,67988000"
47505003,1,Posttraumatic stress disorder,Clinical finding,"197480006,417746004"
33382000,1,Panophthalmitis,Clinical finding,1847009
57958006,1,Endocrine myopathy,Clinical finding,26111005
6971002,1,Hypertrophy of tongue papillae,Clinical finding,69244009
187195003,1,Toxoplasma myocarditis,Clinical finding,"187192000,233869002,8916007"
54288002,1,Traumatic subcutaneous emphysema,Clinical finding,"125592002,282026002,3830001,417746004"
271376002,1,Air embolism,Clinical finding,414086009
365584005,1,Autoantibody level - finding,Clinical finding,365585006
275472008,1,Psychogenic dysphonia,Clinical finding,"16617009,37057007"
21520009,1,Toxic effect of soap AND/OR detergent,Clinical finding,75478009
402874001,1,Neoplasm of nerve sheath origin,Clinical finding,55342001
1156538002,1,Injury of vertebral column region,Clinical finding,"410730009,712893003"
300474003,1,Finding of urine output,Clinical finding,"106098005,301830001"
126607004,1,Neoplasm of soft tissues of lower limb,Clinical finding,"126655004,280136002,387837005"
93839008,1,Primary malignant neoplasm of intra-abdominal organs,Clinical finding,"148911000119107,448882009"
26468004,1,Retinal ischemia,Clinical finding,29555009
409657002,1,Chronic esophagitis,Clinical finding,"128284006,128294001,16761005"
131129005,1,Decreased ascorbic acid,Clinical finding,123996009
36921006,1,Vesicular stomatitis,Clinical finding,"1089981000119106,61170000,95354006"
80142000,1,Perforation of nasal septum,Clinical finding,"282447006,301191003"
76046001,1,Ulcer of penis,Clinical finding,"300513000,33958003,95589007"
237625008,1,Hyperglycemic disorder in pregnancy,Clinical finding,"237598005,80394007"
77881008,1,Osteochondropathy,Clinical finding,"50927007,76069003"
47374004,1,Tarsal tunnel syndrome,Clinical finding,"128138008,230643005,609614000"
55566008,1,Accident,Event,418019003
82403002,1,Cholangitis,Clinical finding,"105997008,363169009,373407002"
307683004,1,Inappropriate saccades,Clinical finding,"127346000,371409005"
41443008,1,Multiple malformation syndrome with limb defect as major feature,Clinical finding,82354003
166584001,1,C-reactive protein abnormal,Clinical finding,127396004
424632001,1,"Adenocarcinoma of lung, stage II",Clinical finding,"309529002,385356007"
445112001,1,Sleep related hallucinations,Clinical finding,7011001
232120006,1,Light near dissociated pupil,Clinical finding,72124005
240312009,1,Cerebral injury due to birth trauma,Clinical finding,"275382005,722574007"
13197004,1,Contraception,Clinical finding,404684003
111501005,1,Congenital hereditary muscular dystrophy,Clinical finding,"193225000,89886004"
230711001,1,Thalamic hemorrhage,Clinical finding,"449020009,609521009"
242999003,1,Injury due to projectile,Clinical finding,417746004
300343004,1,Finding of appearance of gallbladder,Clinical finding,249569004
1335005,1,Induratio penis plastica,Clinical finding,"236755002,238853007"
65036008,1,Erythema scarlatiniforme,Clinical finding,95320005
767713001,1,Factor XI deficiency,Clinical finding,86075001
1761006,1,Biliary cirrhosis,Clinical finding,"19943007,48124008"
85942002,1,Ulceration of intestine,Clinical finding,"40845000,85919009"
39051003,1,Kernig's sign,Clinical finding,"106146005,299729001,72670004"
51339003,1,Polysubstance dependence,Clinical finding,191816009
243851009,1,Chronic disease monitoring status,Clinical finding,308537004
127328006,1,Congenital absence of skeletal bone,Clinical finding,"298350001,8447006"
24928009,1,Strain of infraspinatus muscle AND/OR tendon,Clinical finding,"105606008,125594001,417746004"
14901003,1,Ankylosis of tooth,Clinical finding,"1071000119107,234947003"
80437003,1,Abscess of abdominal wall,Clinical finding,"118928003,239953001,314603004,75100008"
236085004,1,Gastrointestinal anastomotic leak,Clinical finding,302971009
254730000,1,Superficial spreading malignant melanoma of skin,Clinical finding,"93655004,94047004"
387637008,1,Effusion of joint,Clinical finding,399269003
414474001,1,Ventral incisional hernia,Clinical finding,"236037000,414396006"
64479007,1,Pneumonia due to Klebsiella pneumoniae,Clinical finding,"186435004,430395005"
68575007,1,Disorder of ciliary body,Clinical finding,"247044000,733316000"
238772004,1,Livedo reticularis,Clinical finding,11263005
255156006,1,"Benign tumor of ear, nose and throat",Clinical finding,"254467007,255057000"
73097000,1,Alcohol amnestic disorder,Clinical finding,"29212009,788863007"
56713002,1,Dysfunction of eustachian tube,Clinical finding,69494008
36233006,1,Congenital stenosis of tricuspid valve,Clinical finding,"123657001,4374004,49915006"
26206000,1,Hepatic coma due to viral hepatitis B,Clinical finding,"40946000,87536007"
112222000,1,Raised intraocular pressure,Clinical finding,24075007
247390002,1,Sciatic nerve palsy,Clinical finding,52585001
71262003,1,Ulceration of gingivae,Clinical finding,"18718003,239953001,26284000,300251004"
128606002,1,Disorder of the urinary system,Clinical finding,"106098005,42030000"
10897531000119101,1,Open wound of female external genitalia,Clinical finding,"127277000,274168009"
103931000119102,1,Hepatic coma due to hepatitis,Clinical finding,72836002
98811000119103,1,Subacute dyskinesia due to drug,Clinical finding,102448004
11131000119108,1,Anomaly of eye,Clinical finding,371405004
92594000,1,Carcinoma in situ of female genital organ,Clinical finding,"109355002,126637008,300859007,363124003"
51634001,1,Congenital malaria,Clinical finding,"61462000,82353009"
234119001,1,Arterial malformation,Clinical finding,"359557001,400159008"
123527003,0,,,"359557001,400159008"
84828003,1,Leukopenia,Clinical finding,"419188005,54097007"
23388006,1,Visual field scotoma,Clinical finding,12184005
39772007,1,Rectal polyp,Clinical finding,"248523006,399505005,5964004"
88924008,1,Rh incompatibility reaction,Clinical finding,45917005
128049000,1,Disorder of cervical spine,Clinical finding,"116275003,118939000,410730009"
232284007,1,Migrainous vertigo,Clinical finding,87118001
66609003,1,Tactile hallucinations,Clinical finding,7011001
95281009,1,Sudden cardiac death,Clinical finding,127337006
36102002,1,Waterhouse-Friderichsen syndrome,Clinical finding,"128070006,23511006,237766002,237785004,312426003"
