key,label
188102008,Malignant neoplasm of scalp and/or skin of neck
710360007,Peripheral neuropathy due to metabolic disorder
93163002,Lipoma (clinical)
271482000,Neoplasm of uncertain behavior of liver and/or biliary passages
34000006,Crohn's disease
236424009,Acute renal impairment
369071000119105,Congenital renal cyst
124026005,Decreased alpha>1< globulin
95354006,Mucosal vesicle
38010008,Intrapartum hemorrhage
52559000,Motor dysfunction
93519001,"Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site"
267386008,Gigantism and acromegaly
399100005,Disorder of hypothalamus
235778004,Internal large bowel fistula
301979008,Finding of color vision
26416006,Drug abuse
248515009,Lump in lid margin
365616005,Hematocrit - finding
66071002,Type B viral hepatitis
302841002,Malignant lymphoma - small lymphocytic
126713003,Neoplasm of lung
276609002,Birth weight abnormality
363204006,Metabolic disorder of fetus
285242009,Bradyphrenia
65770000,Increased fertility
68635007,Deficiency of placental function
71603004,Hemorrhagic ascites
75726005,Obstruction of gallbladder
260046006,Dry skin dermatitis
309198006,Abnormal histology findings
32931001,Calcification of pleura
254962005,Functionless pituitary adenoma
239187005,Skin graft infection
2228002,Scintillating scotoma
28835009,Retinitis pigmentosa
268664001,Childhood emotional disorder
186273003,Tuberculosis of liver
271616002,Finding of general physiological development
157265008,Dislocation of hip joint
52585001,Sciatic neuropathy
234061005,Internal jugular vein stenosis
63302006,Chronic pyelonephritis
708540005,Concussion injury of body structure
94649002,Secondary malignant neoplasm of trunk
15188001,Hearing loss
60576007,Subacute combined degeneration of spinal cord
70647001,Yaws
6456007,Supraventricular tachycardia
35742006,Congenital syphilis
128606002,Disorder of the urinary system
363508008,Malignant tumor of intestine
165840002,Rheumatoid factor negative
69260008,Complication of internal prosthetic device
404684003,Clinical finding
19660004,Disorder of soft tissue
300370006,Finding of upper gastrointestinal gas
230343004,Symptomatic myoclonus
231916005,Corneal hemorrhage
60637003,Congenital anomaly of adrenal gland
314407005,Retinal dystrophy
33209009,Idiopathic progressive polyneuropathy
82385007,Budd-Chiari syndrome
84004001,Radiation pneumonitis
277642008,Low grade T-cell lymphoma
413728006,Buphthalmos
93194002,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb
92405007,Benign neoplasm of spinal cord
118185001,Finding related to pregnancy
70090004,Cowpox
385494008,Hematoma
95502000,Congenital anomaly of optic nerve
192970008,Cauda equina syndrome
371082009,Arthritis of spine
6815003,Bartholinitis
312225001,Musculoskeletal and connective tissue disorder
82453008,Thrombosis of iliac artery
400202001,Disorder of skin of lower limb
276622005,Subgaleal hemorrhage
363438000,Malignant neoplasm of vertebral column
95930005,Victim of neglect
234172002,Electromechanical dissociation
17268007,Congenital clinodactyly
238382001,Wound abscess
2415007,Lumbosacral radiculopathy
111501005,Congenital hereditary muscular dystrophy
253001006,Merkel cell carcinoma
253771003,High anorectal malformation
111363006,Proctoptosis
66264000,Todd's paresis
773113008,Acute infectious hepatitis
371770009,Endotoxemia
74015002,Pneumonopathy due to inhalation of dust
75038005,Cerebellar hemorrhage
95518006,Gastrointestinal mucositis
48287005,Umbilical cord complication
267550008,Congenital methemoglobinemia
11131000119108,Anomaly of eye
240379005,Tuberculosis of male genital organs
67406007,Disseminated intravascular coagulation
128060009,Venous varices
69186005,Broad ligament laceration syndrome
56819008,Endocarditis
68815009,SLE glomerulonephritis syndrome
95398006,Injection site anesthesia
56627002,Psychosexual disorder
12189000,Coombs negative hemolytic anemia
197782004,Pyelonephritis associated with another disorder
367534004,Supernumerary tooth
190538008,Postablative ovarian failure
235634004,Presbyesophagus
64766004,Ulcerative colitis
67698009,Obsessional thoughts
77506005,Infection by Trypanosoma cruzi
186591007,Encephalitis due to Far Eastern tick-borne encephalitis virus
55668003,Adjustment disorder with mixed emotional features
230617009,Lumbosacral plexus neuropathy
417094009,Valvular sclerosis
231964001,Tumor of iris
59050008,Initial insomnia
117831000119104,Lesion of iris
43548008,Mittelschmerz
102835006,Difficulty passing urine
55822004,Hyperlipidemia
271387005,Congenital enlarged kidney
448643005,Abnormality of pulmonary valve
233933006,Cardiac transplant rejection
31686000,Congenital anomaly of lower alimentary tract
361201009,Persistent hyperplasia of thymus
127344002,Acute disorder of ear
254671003,Infection of sebaceous cyst
363417006,Malignant tumor of ampulla of Vater
235784001,Rectourinary fistula
68550008,Disturbance of temperature regulation of newborn
76742009,Postmenopausal bleeding
396230008,Dermatomyositis
191616006,Recurrent depression
23697004,Crush syndrome
70737009,"Mucopolysaccharidosis, MPS-II"
44400004,Toxic effect of venom
56688005,Clostridial infection
19824006,Infection of skin and/or subcutaneous tissue
40052002,Congenital anomaly of neck
312594005,Head and neck arterial thrombosis
68609006,Trichorrhexis
58949002,Tubo-ovarian abscess
129618003,Autonomic dysreflexia
28442001,Polyuria
723976005,Fibromatosis
366575004,Extensor plantar response finding
45982008,Burn of esophagus
267204006,Genitourinary tract infection in pregnancy
25739007,Hyperhydroxyprolinemia
127362006,Previous pregnancies
10649000,Hyperpituitarism
70070008,Torticollis
31341008,Vitreous hemorrhage
105633007,Disease due to Picornaviridae
1131009,Congenital valvular insufficiency
252025007,Incompetent urethral closure mechanism
37097005,Erythroblastosis
12377007,Increased central venous pressure
80281008,Cleft lip
54905006,Disorder of carbohydrate transport
235973002,Pancreatic duct obstruction
42689008,Decreased diastolic arterial pressure
82542004,Pneumopericardium
111214005,Arthropathy associated with a mycosis
41582007,Streptococcal tonsillitis
240451000,Streptococcal toxic shock syndrome
366301005,Size of the uterus - finding
39747007,Enteritis necroticans
367542003,Eosinophilic asthma
74776002,Itching of eye
58392004,Congenital syphilitic osteochondritis
724834006,Neutrophilic dermatosis
229022008,Non-penetrative sexual behavior
123526007,Delay in sexual development AND/OR puberty
27885002,Complete atrioventricular block
103781000119103,Allergic bronchopulmonary mycosis
63480004,Chronic bronchitis
4260009,Sacral spinal cord injury without bone injury
21954000,Herpes zoster auricularis
62914000,Cerebrovascular disease
78622004,Galactorrhea not associated with childbirth
53277000,Vulvovaginitis
54687002,Arterial embolism
89489004,Hemorrhagic stomatitis
724830002,Dermatitis of anogenital region
240613006,Typhus group rickettsial disease
365477000,Details of parents - finding
240339001,Adenovirus food poisoning
391987005,Pectus excavatum
397974008,Hypoesthesia
421527008,Resistance to activated protein C due to Factor V Leiden
240711004,Diaper candidiasis
370540009,Adverse reaction to food
131137002,Decreased immunoglobulin
102897001,Feeling intoxicated
22053006,Klinefelter syndrome
280131007,Disorder of soft tissue of head
9635004,Late metabolic acidosis of newborn
86081009,Herpes gestationis
609621000,Disorder of perineum
5332004,Oculogyric crisis
47382004,Dermatophytosis
124042003,Increased lipid
386614005,Slow shallow breathing
444897001,Hypoplasia of mandibular bone
57835009,Hepatic methionine adenosyltransferase deficiency
42429001,Cerebromeningeal hemorrhage
418715001,Exposure to potentially harmful entity
451431000124104,Disorder of left lower extremity
118616009,Neoplastic disease of uncertain behavior
128518001,Foreign body in upper respiratory tract
270492004,First degree atrioventricular block
440574002,Abnormal response to nerve stimulation
52967002,Myelofibrosis
309760004,Metastatic calcification
34111000,Congenital anomaly of the hand
7822001,Failed attempted termination of pregnancy complicated by damage to pelvic organ and/or tissues
95551002,Fibrosis of pelvic cavity
735425008,Abscess of digestive system
131139004,Increased serotonin level
8801005,Secondary diabetes mellitus
47739002,Myelophthisis
89620005,Hyperextension
372244006,Malignant melanoma
95709007,Atrophic iris
44564008,Loss of voice
55017000,Heat edema
365956009,Finding of sexual orientation
50921008,Periarthritis
196542004,Ludwig's angina
33334006,Foreign body in digestive tract
46963008,Compression of brain
51347003,Incest
82275008,Eosinophilic granulomatosis with polyangiitis
9447003,Spastic gait
212317001,Peroneal nerve injury
17338001,Ventricular premature beats
37224001,Psychogenic vomiting
29375001,Abnormal number of cusps
235080003,Mandibular jaw size anomaly
73873008,Metabolic disease of collagen
197811007,Vesicoureteric reflux
404029005,Neurofibroma
92320002,Benign neoplasm of respiratory tract
111378004,Respiratory alkalosis
111377009,"Metabolic acidosis, normal anion gap (NAG)"
230162007,Enteroviral encephalitis
105447004,Death of pet
363495004,Malignant tumor of muscle
235104008,Impacted tooth
128188000,Cerebral palsy
9404003,Orbital swelling
83132003,Upper abdominal pain
399617002,Carditis
363466008,Malignant tumor of choroid
425244000,Decreased skin turgor
89489004,Hemorrhagic stomatitis
109969005,"Diffuse non-Hodgkin's lymphoma, large cell (clinical)"
365107007,Level of mood - finding
410692006,Anterior uveitis
26214006,Thrombosis of retinal artery
105604006,Deficiency of naturally occurring coagulation factor inhibitor
83558008,Cyst of anterior chamber of eye
235110008,Odontogenic cyst
784332006,Spondyloarthritis
310437009,Urine cytology
13624003,Congenital cleft hand
401211005,Tandem gait test - abnormal
74911008,Dyskeratosis congenita
186738001,Epidemic vertigo
365438003,Contents of stool - finding
116224001,Complication of procedure
38928007,Increased blood volume
36656008,Beriberi
49381001,Congenital anomaly of retina
79604008,Disorder of breast
41189006,Ideas of reference
301331008,Finding of body mass index
255059002,Benign neoplasm of thorax
300577008,Finding of lesion
125153001,Specimen satisfactory for evaluation but limited
420653000,Under general anesthesia
416417002,Hereditary hemoglobin S
94627008,Secondary malignant neoplasm of peritoneum
373717006,Premature menopause
51036000,Acute appendicitis with peritoneal abscess
655007,Abnormal fetal heart beat noted before labor in liveborn infant
129892000,Disuse syndrome
128333008,Diarrheal disorder
254467007,"Tumor of ear, nose and throat"
29753000,Partial seizure
255033000,Thyroid adenoma
263225007,Fracture of proximal end of femur
7438000,Congenital atresia of aorta
36110001,Congenital anomaly of pulmonary artery
40635000,Cystitis due to Pseudomonas
64228003,Paralysis of diaphragm
281111003,Organic disorder of body schema
238158000,Hyperoxia
371982006,Malignant neoplasm of endocrine gland
74578003,Pyoderma gangrenosum
301394002,Genitourinary tenderness
9678009,Herpetic meningoencephalitis
13795004,Neonatal thyrotoxicosis
298364001,Finding of head region
38371006,Poland anomaly
95715007,Spasm of ciliary body
230736007,Transient global amnesia
609612001,Disorder of nerve root and/or plexus
249410009,Gingivae finding
237837007,Primordial dwarfism
246638009,Interference with vision
365812005,Blood glucose level - finding
165773002,Direct Coombs test positive
300357002,Finding of pancreas
17355002,Aorto-esophageal fistula
307239003,Stoma malfunction
274530001,Abnormal findings on diagnostic imaging of breast
45154002,Glycosuria
360546002,Hypoglycemic shock
234452003,Contact factor deficiency
188514005,Burkitt's lymphoma of lymph nodes of inguinal region and lower limb
373585009,Congenital obstruction of ureteral orifice
370999003,Primary hypogonadism
26935004,Tuberculosis of thyroid gland
248494009,Distention of artery
87730004,Capillary leak syndrome
186679007,Conjunctivitis due to adenovirus
426508001,Ileal pouchitis
88233000,Parapsoriasis
95402002,Injection site induration
109848009,Overlapping malignant neoplasm of pancreas
89538001,Helicobacter-associated gastritis
367649002,Epiretinal membrane
53772007,Vitreous detachment
125665001,Crushing injury
738778005,Intraoperative complication
400097005,Ingrowing nail
427896006,Chronic respiratory insufficiency
193462001,Insomnia
41910004,Periostitis
234422006,Acute intermittent porphyria
254902007,Benign prostatic hyperplasia without outflow obstruction
118936007,Disorder of inguinal region
60555002,Hypersensitivity angiitis
429195002,Allergic rhinitis due to animal dander
69825009,Mucocele of salivary gland
54553003,Stenosis of salivary duct
11403006,Financially poor
236683007,Chlamydial urethritis
16697871000119100,Mast cell activation syndrome
1376001,Obsessive compulsive personality disorder
128352002,Congenital anomaly of cornea
236430009,Pigment nephropathy
312871001,Administration of bacterial vaccine
75372006,Congenital anomaly of mitral valve
68544003,Acute post-streptococcal glomerulonephritis
62085005,Grunting respiration
77365006,Dihydrouracil dehydrogenase (NADP^+^) deficiency
110016007,Rupture of corpus cavernosum of penis
223176004,Cerebellar disorder
274667000,Jaw pain
28651003,Orthostatic hypotension
65959000,Beta thalassemia
75530006,Streptococcal cervicitis
65503000,Absent breath sounds
425951002,Shrinking lung syndrome
1415005,Lymphangitis
230297002,Multiple system atrophy
